Airline,Date,Source,Destination,Product,Customer,Booking,Revenue
FlyDubai,18/7/2021,Chennai,Dubai,First Class,Frequent Flyer,55,482075
FlyDubai,19/7/2021,Chennai,Dubai,First Class,Frequent Flyer,65,569725
FlyDubai,20/7/2021,Chennai,Dubai,First Class,Frequent Flyer,57,499605
FlyDubai,21/7/2021,Chennai,Dubai,First Class,Frequent Flyer,49,429485
FlyDubai,22/7/2021,Chennai,Dubai,First Class,Frequent Flyer,71,622315
FlyDubai,23/7/2021,Chennai,Dubai,First Class,Frequent Flyer,62,543430
FlyDubai,24/7/2021,Chennai,Dubai,First Class,Frequent Flyer,70,613550
FlyDubai,25/7/2021,Chennai,Dubai,First Class,Frequent Flyer,47,411955
FlyDubai,26/7/2021,Chennai,Dubai,First Class,Frequent Flyer,54,473310
FlyDubai,27/7/2021,Chennai,Dubai,First Class,Frequent Flyer,74,648610
FlyDubai,28/7/2021,Chennai,Dubai,First Class,Frequent Flyer,79,692435
FlyDubai,29/7/2021,Chennai,Dubai,First Class,Frequent Flyer,79,692435
FlyDubai,30/7/2021,Chennai,Dubai,First Class,Frequent Flyer,48,420720
FlyDubai,31/7/2021,Chennai,Dubai,First Class,Frequent Flyer,57,499605
FlyDubai,1/8/2021,Chennai,Dubai,First Class,Frequent Flyer,56,490840
FlyDubai,2/8/2021,Chennai,Dubai,First Class,Frequent Flyer,62,543430
FlyDubai,3/8/2021,Chennai,Dubai,First Class,Frequent Flyer,74,648610
FlyDubai,4/8/2021,Chennai,Dubai,First Class,Frequent Flyer,78,683670
FlyDubai,5/8/2021,Chennai,Dubai,First Class,Frequent Flyer,74,648610
FlyDubai,6/8/2021,Chennai,Dubai,First Class,Frequent Flyer,80,701200
FlyDubai,7/8/2021,Chennai,Dubai,First Class,Frequent Flyer,47,411955
FlyDubai,8/8/2021,Chennai,Dubai,First Class,Frequent Flyer,49,429485
FlyDubai,9/8/2021,Chennai,Dubai,First Class,Frequent Flyer,64,560960
FlyDubai,10/8/2021,Chennai,Dubai,First Class,Frequent Flyer,43,376895
FlyDubai,11/8/2021,Chennai,Dubai,First Class,Frequent Flyer,53,464545
FlyDubai,12/8/2021,Chennai,Dubai,First Class,Frequent Flyer,63,552195
FlyDubai,13/8/2021,Chennai,Dubai,First Class,Frequent Flyer,61,534665
FlyDubai,14/8/2021,Chennai,Dubai,First Class,Frequent Flyer,68,596020
FlyDubai,15/8/2021,Chennai,Dubai,First Class,Frequent Flyer,59,517135
FlyDubai,16/8/2021,Chennai,Dubai,First Class,Frequent Flyer,58,508370
FlyDubai,17/8/2021,Chennai,Dubai,First Class,Frequent Flyer,42,368130
FlyDubai,18/8/2021,Chennai,Dubai,First Class,Frequent Flyer,58,508370
FlyDubai,19/8/2021,Chennai,Dubai,First Class,Frequent Flyer,61,534665
FlyDubai,20/8/2021,Chennai,Dubai,First Class,Frequent Flyer,42,368130
FlyDubai,21/8/2021,Chennai,Dubai,First Class,Frequent Flyer,78,683670
FlyDubai,22/8/2021,Chennai,Dubai,First Class,Frequent Flyer,58,508370
FlyDubai,23/8/2021,Chennai,Dubai,First Class,Frequent Flyer,44,385660
FlyDubai,24/8/2021,Chennai,Dubai,First Class,Frequent Flyer,45,394425
FlyDubai,25/8/2021,Chennai,Dubai,First Class,Frequent Flyer,67,587255
FlyDubai,26/8/2021,Chennai,Dubai,First Class,Frequent Flyer,44,385660
FlyDubai,27/8/2021,Chennai,Dubai,First Class,Frequent Flyer,72,631080
FlyDubai,28/8/2021,Chennai,Dubai,First Class,Frequent Flyer,73,639845
FlyDubai,29/8/2021,Chennai,Dubai,First Class,Frequent Flyer,62,543430
FlyDubai,30/8/2021,Chennai,Dubai,First Class,Frequent Flyer,69,604785
FlyDubai,31/8/2021,Chennai,Dubai,First Class,Frequent Flyer,45,394425
FlyDubai,1/9/2021,Chennai,Dubai,First Class,Frequent Flyer,80,701200
FlyDubai,2/9/2021,Chennai,Dubai,First Class,Frequent Flyer,77,674905
FlyDubai,3/9/2021,Chennai,Dubai,First Class,Frequent Flyer,80,701200
FlyDubai,4/9/2021,Chennai,Dubai,First Class,Frequent Flyer,60,525900
FlyDubai,5/9/2021,Chennai,Dubai,First Class,Frequent Flyer,68,596020
FlyDubai,6/9/2021,Chennai,Dubai,First Class,Frequent Flyer,76,666140
FlyDubai,7/9/2021,Chennai,Dubai,First Class,Frequent Flyer,58,508370
FlyDubai,8/9/2021,Chennai,Dubai,First Class,Frequent Flyer,66,578490
FlyDubai,9/9/2021,Chennai,Dubai,First Class,Frequent Flyer,47,411955
FlyDubai,10/9/2021,Chennai,Dubai,First Class,Frequent Flyer,64,560960
FlyDubai,11/9/2021,Chennai,Dubai,First Class,Frequent Flyer,43,376895
FlyDubai,12/9/2021,Chennai,Dubai,First Class,Frequent Flyer,48,420720
FlyDubai,13/9/2021,Chennai,Dubai,First Class,Frequent Flyer,66,578490
FlyDubai,14/9/2021,Chennai,Dubai,First Class,Frequent Flyer,68,596020
FlyDubai,15/9/2021,Chennai,Dubai,First Class,Frequent Flyer,62,543430
FlyDubai,16/9/2021,Chennai,Dubai,First Class,Frequent Flyer,65,569725
FlyDubai,17/9/2021,Chennai,Dubai,First Class,Frequent Flyer,69,604785
FlyDubai,18/9/2021,Chennai,Dubai,First Class,Frequent Flyer,50,438250
FlyDubai,19/9/2021,Chennai,Dubai,First Class,Frequent Flyer,48,420720
FlyDubai,20/9/2021,Chennai,Dubai,First Class,Frequent Flyer,41,359365
FlyDubai,21/9/2021,Chennai,Dubai,First Class,Frequent Flyer,44,385660
FlyDubai,22/9/2021,Chennai,Dubai,First Class,Frequent Flyer,45,394425
FlyDubai,23/9/2021,Chennai,Dubai,First Class,Frequent Flyer,57,499605
FlyDubai,24/9/2021,Chennai,Dubai,First Class,Frequent Flyer,72,631080
FlyDubai,25/9/2021,Chennai,Dubai,First Class,Frequent Flyer,78,683670
FlyDubai,26/9/2021,Chennai,Dubai,First Class,Frequent Flyer,74,648610
FlyDubai,27/9/2021,Chennai,Dubai,First Class,Frequent Flyer,51,447015
FlyDubai,28/9/2021,Chennai,Dubai,First Class,Frequent Flyer,48,420720
FlyDubai,29/9/2021,Chennai,Dubai,First Class,Frequent Flyer,45,394425
FlyDubai,30/9/2021,Chennai,Dubai,First Class,Frequent Flyer,42,368130
FlyDubai,1/10/2021,Chennai,Dubai,First Class,Frequent Flyer,65,569725
FlyDubai,2/10/2021,Chennai,Dubai,First Class,Frequent Flyer,49,429485
FlyDubai,3/10/2021,Chennai,Dubai,First Class,Frequent Flyer,70,613550
FlyDubai,4/10/2021,Chennai,Dubai,First Class,Frequent Flyer,50,438250
FlyDubai,5/10/2021,Chennai,Dubai,First Class,Frequent Flyer,47,411955
FlyDubai,6/10/2021,Chennai,Dubai,First Class,Frequent Flyer,45,394425
FlyDubai,7/10/2021,Chennai,Dubai,First Class,Frequent Flyer,76,666140
FlyDubai,8/10/2021,Chennai,Dubai,First Class,Frequent Flyer,53,464545
FlyDubai,9/10/2021,Chennai,Dubai,First Class,Frequent Flyer,45,394425
FlyDubai,10/10/2021,Chennai,Dubai,First Class,Frequent Flyer,44,385660
FlyDubai,11/10/2021,Chennai,Dubai,First Class,Frequent Flyer,61,534665
FlyDubai,12/10/2021,Chennai,Dubai,First Class,Frequent Flyer,40,350600
FlyDubai,13/10/2021,Chennai,Dubai,First Class,Frequent Flyer,63,552195
FlyDubai,14/10/2021,Chennai,Dubai,First Class,Frequent Flyer,59,517135
FlyDubai,15/10/2021,Chennai,Dubai,First Class,Frequent Flyer,67,587255
FlyDubai,16/10/2021,Chennai,Dubai,First Class,Frequent Flyer,58,508370
FlyDubai,17/10/2021,Chennai,Dubai,First Class,Frequent Flyer,48,420720
FlyDubai,18/10/2021,Chennai,Dubai,First Class,Frequent Flyer,40,350600
FlyDubai,19/10/2021,Chennai,Dubai,First Class,Frequent Flyer,52,455780
FlyDubai,20/10/2021,Chennai,Dubai,First Class,Frequent Flyer,70,613550
FlyDubai,21/10/2021,Chennai,Dubai,First Class,Frequent Flyer,69,604785
FlyDubai,22/10/2021,Chennai,Dubai,First Class,Frequent Flyer,77,674905
FlyDubai,23/10/2021,Chennai,Dubai,First Class,Frequent Flyer,70,613550
FlyDubai,24/10/2021,Chennai,Dubai,First Class,Frequent Flyer,45,394425
FlyDubai,25/10/2021,Chennai,Dubai,First Class,Frequent Flyer,57,499605
FlyDubai,26/10/2021,Chennai,Dubai,First Class,Frequent Flyer,55,482075
FlyDubai,27/10/2021,Chennai,Dubai,First Class,Frequent Flyer,46,403190
FlyDubai,28/10/2021,Chennai,Dubai,First Class,Frequent Flyer,48,420720
FlyDubai,29/10/2021,Chennai,Dubai,First Class,Frequent Flyer,56,490840
FlyDubai,30/10/2021,Chennai,Dubai,First Class,Frequent Flyer,43,376895
FlyDubai,31/10/2021,Chennai,Dubai,First Class,Frequent Flyer,55,482075
FlyDubai,1/11/2021,Chennai,Dubai,First Class,Frequent Flyer,46,403190
FlyDubai,2/11/2021,Chennai,Dubai,First Class,Frequent Flyer,65,569725
FlyDubai,3/11/2021,Chennai,Dubai,First Class,Frequent Flyer,73,639845
FlyDubai,4/11/2021,Chennai,Dubai,First Class,Frequent Flyer,54,473310
FlyDubai,5/11/2021,Chennai,Dubai,First Class,Frequent Flyer,52,455780
FlyDubai,6/11/2021,Chennai,Dubai,First Class,Frequent Flyer,78,683670
FlyDubai,7/11/2021,Chennai,Dubai,First Class,Frequent Flyer,80,701200
FlyDubai,8/11/2021,Chennai,Dubai,First Class,Frequent Flyer,42,368130
FlyDubai,9/11/2021,Chennai,Dubai,First Class,Frequent Flyer,78,683670
FlyDubai,10/11/2021,Chennai,Dubai,First Class,Frequent Flyer,53,464545
FlyDubai,11/11/2021,Chennai,Dubai,First Class,Frequent Flyer,74,648610
FlyDubai,12/11/2021,Chennai,Dubai,First Class,Frequent Flyer,64,560960
FlyDubai,13/11/2021,Chennai,Dubai,First Class,Frequent Flyer,56,490840
FlyDubai,14/11/2021,Chennai,Dubai,First Class,Frequent Flyer,55,482075
FlyDubai,15/11/2021,Chennai,Dubai,First Class,Frequent Flyer,41,359365
FlyDubai,16/11/2021,Chennai,Dubai,First Class,Frequent Flyer,54,473310
FlyDubai,17/11/2021,Chennai,Dubai,First Class,Frequent Flyer,55,482075
FlyDubai,18/11/2021,Chennai,Dubai,First Class,Frequent Flyer,69,604785
FlyDubai,19/11/2021,Chennai,Dubai,First Class,Frequent Flyer,75,657375
FlyDubai,20/11/2021,Chennai,Dubai,First Class,Frequent Flyer,67,587255
FlyDubai,21/11/2021,Chennai,Dubai,First Class,Frequent Flyer,41,359365
FlyDubai,22/11/2021,Chennai,Dubai,First Class,Frequent Flyer,57,499605
FlyDubai,23/11/2021,Chennai,Dubai,First Class,Frequent Flyer,72,631080
FlyDubai,24/11/2021,Chennai,Dubai,First Class,Frequent Flyer,42,368130
FlyDubai,25/11/2021,Chennai,Dubai,First Class,Frequent Flyer,53,464545
FlyDubai,26/11/2021,Chennai,Dubai,First Class,Frequent Flyer,64,560960
FlyDubai,27/11/2021,Chennai,Dubai,First Class,Frequent Flyer,47,411955
FlyDubai,28/11/2021,Chennai,Dubai,First Class,Frequent Flyer,77,674905
FlyDubai,29/11/2021,Chennai,Dubai,First Class,Frequent Flyer,57,499605
FlyDubai,30/11/2021,Chennai,Dubai,First Class,Frequent Flyer,50,438250
FlyDubai,1/12/2021,Chennai,Dubai,First Class,Frequent Flyer,51,447015
FlyDubai,2/12/2021,Chennai,Dubai,First Class,Frequent Flyer,59,517135
FlyDubai,3/12/2021,Chennai,Dubai,First Class,Frequent Flyer,78,683670
FlyDubai,4/12/2021,Chennai,Dubai,First Class,Frequent Flyer,76,666140
FlyDubai,5/12/2021,Chennai,Dubai,First Class,Frequent Flyer,75,657375
FlyDubai,6/12/2021,Chennai,Dubai,First Class,Frequent Flyer,47,411955
FlyDubai,7/12/2021,Chennai,Dubai,First Class,Frequent Flyer,75,657375
FlyDubai,8/12/2021,Chennai,Dubai,First Class,Frequent Flyer,40,350600
FlyDubai,9/12/2021,Chennai,Dubai,First Class,Frequent Flyer,50,438250
FlyDubai,10/12/2021,Chennai,Dubai,First Class,Frequent Flyer,55,482075
FlyDubai,11/12/2021,Chennai,Dubai,First Class,Frequent Flyer,63,552195
FlyDubai,12/12/2021,Chennai,Dubai,First Class,Frequent Flyer,79,692435
FlyDubai,13/12/2021,Chennai,Dubai,First Class,Frequent Flyer,51,447015
FlyDubai,14/12/2021,Chennai,Dubai,First Class,Frequent Flyer,40,350600
FlyDubai,15/12/2021,Chennai,Dubai,First Class,Frequent Flyer,80,701200
FlyDubai,16/12/2021,Chennai,Dubai,First Class,Frequent Flyer,42,368130
FlyDubai,17/12/2021,Chennai,Dubai,First Class,Frequent Flyer,78,683670
FlyDubai,18/12/2021,Chennai,Dubai,First Class,Frequent Flyer,73,639845
FlyDubai,19/12/2021,Chennai,Dubai,First Class,Frequent Flyer,80,701200
FlyDubai,20/12/2021,Chennai,Dubai,First Class,Frequent Flyer,73,639845
FlyDubai,21/12/2021,Chennai,Dubai,First Class,Frequent Flyer,77,674905
FlyDubai,22/12/2021,Chennai,Dubai,First Class,Frequent Flyer,58,508370
FlyDubai,23/12/2021,Chennai,Dubai,First Class,Frequent Flyer,67,587255
FlyDubai,24/12/2021,Chennai,Dubai,First Class,Frequent Flyer,60,525900
FlyDubai,25/12/2021,Chennai,Dubai,First Class,Frequent Flyer,68,596020
FlyDubai,26/12/2021,Chennai,Dubai,First Class,Frequent Flyer,72,631080
FlyDubai,27/12/2021,Chennai,Dubai,First Class,Frequent Flyer,42,368130
FlyDubai,28/12/2021,Chennai,Dubai,First Class,Frequent Flyer,72,631080
FlyDubai,29/12/2021,Chennai,Dubai,First Class,Frequent Flyer,47,411955
FlyDubai,30/12/2021,Chennai,Dubai,First Class,Frequent Flyer,53,464545
FlyDubai,31/12/2021,Chennai,Dubai,First Class,Frequent Flyer,50,438250
FlyDubai,1/1/2021,Chennai,Dubai,Business,Rare Flyer,23,283935
FlyDubai,2/1/2021,Chennai,Dubai,Business,Rare Flyer,40,493800
FlyDubai,3/1/2021,Chennai,Dubai,Business,Rare Flyer,33,407385
FlyDubai,4/1/2021,Chennai,Dubai,Business,Rare Flyer,17,209865
FlyDubai,5/1/2021,Chennai,Dubai,Business,Rare Flyer,29,358005
FlyDubai,6/1/2021,Chennai,Dubai,Business,Rare Flyer,33,407385
FlyDubai,7/1/2021,Chennai,Dubai,Business,Rare Flyer,19,234555
FlyDubai,8/1/2021,Chennai,Dubai,Business,Rare Flyer,13,160485
FlyDubai,9/1/2021,Chennai,Dubai,Business,Rare Flyer,39,481455
FlyDubai,10/1/2021,Chennai,Dubai,Business,Rare Flyer,25,308625
FlyDubai,11/1/2021,Chennai,Dubai,Business,Rare Flyer,25,308625
FlyDubai,12/1/2021,Chennai,Dubai,Business,Rare Flyer,20,246900
FlyDubai,13/1/2021,Chennai,Dubai,Business,Rare Flyer,35,432075
FlyDubai,14/1/2021,Chennai,Dubai,Business,Rare Flyer,32,395040
FlyDubai,15/1/2021,Chennai,Dubai,Business,Rare Flyer,30,370350
FlyDubai,16/1/2021,Chennai,Dubai,Business,Rare Flyer,14,172830
FlyDubai,17/1/2021,Chennai,Dubai,Business,Rare Flyer,28,345660
FlyDubai,18/1/2021,Chennai,Dubai,Business,Rare Flyer,18,222210
FlyDubai,19/1/2021,Chennai,Dubai,Business,Rare Flyer,25,308625
FlyDubai,20/1/2021,Chennai,Dubai,Business,Rare Flyer,38,469110
FlyDubai,21/1/2021,Chennai,Dubai,Business,Rare Flyer,20,246900
FlyDubai,22/1/2021,Chennai,Dubai,Business,Rare Flyer,28,345660
FlyDubai,23/1/2021,Chennai,Dubai,Business,Rare Flyer,16,197520
FlyDubai,24/1/2021,Chennai,Dubai,Business,Rare Flyer,26,320970
FlyDubai,25/1/2021,Chennai,Dubai,Business,Rare Flyer,26,320970
FlyDubai,26/1/2021,Chennai,Dubai,Business,Rare Flyer,16,197520
FlyDubai,27/1/2021,Chennai,Dubai,Business,Rare Flyer,20,246900
FlyDubai,28/1/2021,Chennai,Dubai,Business,Rare Flyer,36,444420
FlyDubai,29/1/2021,Chennai,Dubai,Business,Rare Flyer,15,185175
FlyDubai,30/1/2021,Chennai,Dubai,Business,Rare Flyer,21,259245
FlyDubai,31/1/2021,Chennai,Dubai,Business,Rare Flyer,19,234555
FlyDubai,1/2/2021,Chennai,Dubai,Business,Rare Flyer,7,86415
FlyDubai,2/2/2021,Chennai,Dubai,Business,Rare Flyer,29,358005
FlyDubai,3/2/2021,Chennai,Dubai,Business,Rare Flyer,30,370350
FlyDubai,4/2/2021,Chennai,Dubai,Business,Rare Flyer,28,345660
FlyDubai,5/2/2021,Chennai,Dubai,Business,Rare Flyer,21,259245
FlyDubai,6/2/2021,Chennai,Dubai,Business,Rare Flyer,27,333315
FlyDubai,7/2/2021,Chennai,Dubai,Business,Rare Flyer,11,135795
FlyDubai,8/2/2021,Chennai,Dubai,Business,Rare Flyer,38,469110
FlyDubai,9/2/2021,Chennai,Dubai,Business,Rare Flyer,17,209865
FlyDubai,10/2/2021,Chennai,Dubai,Business,Rare Flyer,23,283935
FlyDubai,11/2/2021,Chennai,Dubai,Business,Rare Flyer,39,481455
FlyDubai,12/2/2021,Chennai,Dubai,Business,Rare Flyer,23,283935
FlyDubai,13/2/2021,Chennai,Dubai,Business,Rare Flyer,14,172830
FlyDubai,14/2/2021,Chennai,Dubai,Business,Rare Flyer,9,111105
FlyDubai,15/2/2021,Chennai,Dubai,Business,Rare Flyer,30,370350
FlyDubai,16/2/2021,Chennai,Dubai,Business,Rare Flyer,21,259245
FlyDubai,17/2/2021,Chennai,Dubai,Business,Rare Flyer,33,407385
FlyDubai,18/2/2021,Chennai,Dubai,Business,Rare Flyer,31,382695
FlyDubai,19/2/2021,Chennai,Dubai,Business,Rare Flyer,23,283935
FlyDubai,20/2/2021,Chennai,Dubai,Business,Rare Flyer,25,308625
FlyDubai,21/2/2021,Chennai,Dubai,Business,Rare Flyer,16,197520
FlyDubai,22/2/2021,Chennai,Dubai,Business,Rare Flyer,30,370350
FlyDubai,23/2/2021,Chennai,Dubai,Business,Rare Flyer,12,148140
FlyDubai,24/2/2021,Chennai,Dubai,Business,Rare Flyer,42,518490
FlyDubai,25/2/2021,Chennai,Dubai,Business,Rare Flyer,6,74070
FlyDubai,26/2/2021,Chennai,Dubai,Business,Rare Flyer,16,197520
FlyDubai,27/2/2021,Chennai,Dubai,Business,Rare Flyer,17,209865
FlyDubai,28/2/2021,Chennai,Dubai,Business,Rare Flyer,19,234555
FlyDubai,1/3/2021,Chennai,Dubai,Business,Rare Flyer,27,333315
FlyDubai,2/3/2021,Chennai,Dubai,Business,Rare Flyer,22,271590
FlyDubai,3/3/2021,Chennai,Dubai,Business,Rare Flyer,36,444420
FlyDubai,4/3/2021,Chennai,Dubai,Business,Rare Flyer,32,395040
FlyDubai,5/3/2021,Chennai,Dubai,Business,Rare Flyer,37,456765
FlyDubai,6/3/2021,Chennai,Dubai,Business,Rare Flyer,10,123450
FlyDubai,7/3/2021,Chennai,Dubai,Business,Rare Flyer,35,432075
FlyDubai,8/3/2021,Chennai,Dubai,Business,Rare Flyer,21,259245
FlyDubai,9/3/2021,Chennai,Dubai,Business,Rare Flyer,9,111105
FlyDubai,10/3/2021,Chennai,Dubai,Business,Rare Flyer,34,419730
FlyDubai,11/3/2021,Chennai,Dubai,Business,Rare Flyer,29,358005
FlyDubai,12/3/2021,Chennai,Dubai,Business,Rare Flyer,27,333315
FlyDubai,13/3/2021,Chennai,Dubai,Business,Rare Flyer,23,283935
FlyDubai,14/3/2021,Chennai,Dubai,Business,Rare Flyer,35,432075
FlyDubai,15/3/2021,Chennai,Dubai,Business,Rare Flyer,14,172830
FlyDubai,16/3/2021,Chennai,Dubai,Business,Rare Flyer,12,148140
FlyDubai,17/3/2021,Chennai,Dubai,Business,Rare Flyer,10,123450
FlyDubai,18/3/2021,Chennai,Dubai,Business,Rare Flyer,19,234555
FlyDubai,19/3/2021,Chennai,Dubai,Business,Rare Flyer,36,444420
FlyDubai,20/3/2021,Chennai,Dubai,Business,Rare Flyer,24,296280
FlyDubai,21/3/2021,Chennai,Dubai,Business,Rare Flyer,43,530835
FlyDubai,22/3/2021,Chennai,Dubai,Business,Rare Flyer,26,320970
FlyDubai,23/3/2021,Chennai,Dubai,Business,Rare Flyer,34,419730
FlyDubai,24/3/2021,Chennai,Dubai,Business,Rare Flyer,39,481455
FlyDubai,25/3/2021,Chennai,Dubai,Business,Rare Flyer,33,407385
FlyDubai,26/3/2021,Chennai,Dubai,Business,Rare Flyer,28,345660
FlyDubai,27/3/2021,Chennai,Dubai,Business,Rare Flyer,24,296280
FlyDubai,28/3/2021,Chennai,Dubai,Business,Rare Flyer,25,308625
FlyDubai,29/3/2021,Chennai,Dubai,Business,Rare Flyer,30,370350
FlyDubai,30/3/2021,Chennai,Dubai,Business,Rare Flyer,19,234555
FlyDubai,31/3/2021,Chennai,Dubai,Business,Rare Flyer,39,481455
FlyDubai,1/4/2021,Chennai,Dubai,Business,Rare Flyer,5,61725
FlyDubai,2/4/2021,Chennai,Dubai,Business,Rare Flyer,22,271590
FlyDubai,3/4/2021,Chennai,Dubai,Business,Rare Flyer,39,481455
FlyDubai,4/4/2021,Chennai,Dubai,Business,Rare Flyer,26,320970
FlyDubai,5/4/2021,Chennai,Dubai,Business,Rare Flyer,28,345660
FlyDubai,6/4/2021,Chennai,Dubai,Business,Rare Flyer,23,283935
FlyDubai,7/4/2021,Chennai,Dubai,Business,Rare Flyer,19,234555
FlyDubai,8/4/2021,Chennai,Dubai,Business,Rare Flyer,27,333315
FlyDubai,9/4/2021,Chennai,Dubai,Business,Rare Flyer,27,333315
FlyDubai,10/4/2021,Chennai,Dubai,Business,Rare Flyer,30,370350
FlyDubai,11/4/2021,Chennai,Dubai,Business,Rare Flyer,16,197520
FlyDubai,12/4/2021,Chennai,Dubai,Business,Rare Flyer,41,506145
FlyDubai,13/4/2021,Chennai,Dubai,Business,Rare Flyer,30,370350
FlyDubai,14/4/2021,Chennai,Dubai,Business,Rare Flyer,30,370350
FlyDubai,15/4/2021,Chennai,Dubai,Business,Rare Flyer,20,246900
FlyDubai,16/4/2021,Chennai,Dubai,Business,Rare Flyer,37,456765
FlyDubai,17/4/2021,Chennai,Dubai,Business,Rare Flyer,30,370350
FlyDubai,18/4/2021,Chennai,Dubai,Business,Rare Flyer,29,358005
FlyDubai,19/4/2021,Chennai,Dubai,Business,Rare Flyer,30,370350
FlyDubai,20/4/2021,Chennai,Dubai,Business,Rare Flyer,23,283935
FlyDubai,21/4/2021,Chennai,Dubai,Business,Rare Flyer,32,395040
FlyDubai,22/4/2021,Chennai,Dubai,Business,Rare Flyer,15,185175
FlyDubai,23/4/2021,Chennai,Dubai,Business,Rare Flyer,38,469110
FlyDubai,24/4/2021,Chennai,Dubai,Business,Rare Flyer,22,271590
FlyDubai,25/4/2021,Chennai,Dubai,Business,Rare Flyer,16,197520
FlyDubai,26/4/2021,Chennai,Dubai,Business,Rare Flyer,43,530835
FlyDubai,27/4/2021,Chennai,Dubai,Business,Rare Flyer,22,271590
FlyDubai,28/4/2021,Chennai,Dubai,Business,Rare Flyer,23,283935
FlyDubai,29/4/2021,Chennai,Dubai,Business,Rare Flyer,15,185175
FlyDubai,30/4/2021,Chennai,Dubai,Business,Rare Flyer,27,333315
FlyDubai,1/5/2021,Chennai,Dubai,Business,Rare Flyer,37,456765
FlyDubai,2/5/2021,Chennai,Dubai,Business,Rare Flyer,22,271590
FlyDubai,3/5/2021,Chennai,Dubai,Business,Rare Flyer,30,370350
FlyDubai,4/5/2021,Chennai,Dubai,Business,Rare Flyer,18,222210
FlyDubai,5/5/2021,Chennai,Dubai,Business,Rare Flyer,22,271590
FlyDubai,6/5/2021,Chennai,Dubai,Business,Rare Flyer,8,98760
FlyDubai,7/5/2021,Chennai,Dubai,Business,Rare Flyer,34,419730
FlyDubai,8/5/2021,Chennai,Dubai,Business,Rare Flyer,26,320970
FlyDubai,9/5/2021,Chennai,Dubai,Business,Rare Flyer,29,358005
FlyDubai,10/5/2021,Chennai,Dubai,Business,Rare Flyer,26,320970
FlyDubai,11/5/2021,Chennai,Dubai,Business,Rare Flyer,33,407385
FlyDubai,12/5/2021,Chennai,Dubai,Business,Rare Flyer,30,370350
FlyDubai,13/5/2021,Chennai,Dubai,Business,Rare Flyer,33,407385
FlyDubai,14/5/2021,Chennai,Dubai,Business,Rare Flyer,30,370350
FlyDubai,15/5/2021,Chennai,Dubai,Business,Rare Flyer,34,419730
FlyDubai,16/5/2021,Chennai,Dubai,Business,Rare Flyer,37,456765
FlyDubai,17/5/2021,Chennai,Dubai,Business,Rare Flyer,27,333315
FlyDubai,18/5/2021,Chennai,Dubai,Business,Rare Flyer,20,246900
FlyDubai,19/5/2021,Chennai,Dubai,Business,Rare Flyer,11,135795
FlyDubai,20/5/2021,Chennai,Dubai,Business,Rare Flyer,32,395040
FlyDubai,21/5/2021,Chennai,Dubai,Business,Rare Flyer,29,358005
FlyDubai,22/5/2021,Chennai,Dubai,Business,Rare Flyer,10,123450
FlyDubai,23/5/2021,Chennai,Dubai,Business,Rare Flyer,26,320970
FlyDubai,24/5/2021,Chennai,Dubai,Business,Rare Flyer,34,419730
FlyDubai,25/5/2021,Chennai,Dubai,Business,Rare Flyer,25,308625
FlyDubai,26/5/2021,Chennai,Dubai,Business,Rare Flyer,37,456765
